RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
482,482,2026-02-26 17:39:07.3748267,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,164,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
483,483,2026-02-26 17:39:07.6800890,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,164,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
484,484,2026-02-26 17:39:07.7011861,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,164,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
485,485,2026-02-26 17:39:07.7557774,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,164,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
486,486,2026-02-26 17:39:09.3147478,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
487,487,2026-02-26 17:39:09.3684836,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
488,488,2026-02-26 17:39:12.5004393,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
489,489,2026-02-26 17:39:13.9337261,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
490,490,2026-02-26 17:39:14.1597940,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
491,491,2026-02-26 17:39:15.7666704,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,4244,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
492,492,2026-02-26 17:39:16.9071030,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
493,493,2026-02-26 17:39:17.0030680,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,164,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
494,494,2026-02-26 17:39:32.9622550,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3148,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
495,495,2026-02-26 17:39:32.9921925,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3148,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
496,496,2026-02-26 17:39:33.0939598,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
497,497,2026-02-26 17:39:33.5605208,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
498,498,2026-02-26 17:39:34.5013188,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
499,499,2026-02-26 17:39:34.7719875,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
500,500,2026-02-26 17:39:35.5521817,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
501,501,2026-02-26 17:39:35.6190173,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
502,502,2026-02-26 17:39:35.7676141,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,4244,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
503,503,2026-02-26 17:39:35.7926860,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,4244,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
504,504,2026-02-26 17:39:48.4281928,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
505,505,2026-02-26 17:39:48.8817992,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
506,506,2026-02-26 17:40:24.8320645,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
507,507,2026-02-26 17:40:25.0321699,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6272,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
508,508,2026-02-26 17:40:33.8738161,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3140,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
509,509,2026-02-26 17:40:33.9029341,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3140,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
510,510,2026-02-26 17:40:33.9292933,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
511,511,2026-02-26 17:40:34.0647382,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3512,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
512,512,2026-02-26 17:45:55.7699187,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3140,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""1""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
513,513,2026-02-26 17:45:55.7886144,221,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,4032,3140,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000000000000001,0,"{""EventData"":{""Data"":[{""@Name"":""Partition"",""#text"":""2""},{""@Name"":""ProcessId"",""#text"":""4032""},{""@Name"":""Scope"",""#text"":""(database)""}]}}"
514,514,2026-02-26 17:45:55.8068489,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
515,515,2026-02-26 17:45:56.1371536,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
516,516,2026-02-26 17:45:57.5006015,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
517,517,2026-02-26 17:45:57.5300737,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
518,518,2026-02-26 17:45:58.3614209,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
519,519,2026-02-26 17:45:58.4891201,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
520,520,2026-02-26 17:45:58.8435602,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
521,521,2026-02-26 17:45:58.8986861,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
522,522,2026-02-26 17:45:59.4286699,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
523,523,2026-02-26 17:45:59.5692378,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
524,524,2026-02-26 17:46:01.3794289,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
525,525,2026-02-26 17:46:01.5287865,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
526,526,2026-02-26 17:46:04.2559392,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,484,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
527,527,2026-02-26 17:46:04.3878285,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3528,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
528,528,2026-02-26 17:46:04.4418769,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3528,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
529,529,2026-02-26 17:46:04.4748732,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3528,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
530,530,2026-02-26 17:46:04.9139154,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,7036,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
531,531,2026-02-26 17:46:05.0300004,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6352,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
532,532,2026-02-26 17:46:05.1433187,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6352,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
533,533,2026-02-26 17:46:05.1801517,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6352,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
534,534,2026-02-26 17:46:05.6807033,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3528,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
535,535,2026-02-26 17:46:05.8437621,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
536,536,2026-02-26 17:46:05.8867735,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
537,537,2026-02-26 17:46:05.9272270,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,6632,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
538,538,2026-02-26 17:46:06.3483778,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,4912,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
539,539,2026-02-26 17:46:06.4908559,271,Verbose,Microsoft-Windows-StateRepository,Microsoft-Windows-StateRepository/Operational,2452,3528,vm-final-lab-wo,3,S-1-5-18,,,,,,,,,,,False,c:\temp\b0f5cb3c534e29b6ade44c0e5667ea9e_MicrosoftWindowsStateRepository4Operational.evtx,0x4000200000000001,0,"{""EventData"":{""Data"":{""@Name"":""Options"",""#text"":""0x0""}}}"
